Grade,Course,Period,Room,Mark1
9,PHF41Q2,9,147,69
9,PPF41Q3G,9,GYM2,87
11,HFF41,9,326,86
9,EEFG1QHB,9,346,83
9,MKF41H,9,322,98
11,SEF41,9,313,73
10,SCF41,9,138,67
10,HFF41QG,9,324,70
11,ULFC5TP,9,B39,93
10,EEFG9,9,336,45
10,EEFG5H,9,350,90
10,PHF41H2,9,B17,94
10,PPF41Q3B,9,GYM3,95
11,HFF41,9,121,77
11,FMFC5,9,215,86
10,PPF41Q3B,9,GYM3,100
10,UAF41Q2,9,235,78
10,MGF41,9,219,78
11,AWF85H,9,B7,100
10,PPF41Q2G,9,GYM2,97
10,PPF41Q3G,9,GYM1,92
11,FMFC5H,9,115,98
11,EEFGDUQF,9,330,90
10,AUFC1TA,9,232,89
10,EEFG5,9,350,88
10,PHF41Q2,9,B17,87
10,PPF41Q3G,9,GYM2,95
9,HGF82HQD,9,314,94
10,MGF41HGF,9,107,90
9,FMFC5H,9,215,99
11,MRF41H,9,223,91
10,SCF41,9,139,65
10,PHF41Q2,9,147,78
10,PPF41Q3B,9,GYM3,90
9,FMFC1,9,116,85
9,HGF81QQD,9,323,82
9,AWF81H,9,222,94
9,EEFG5QT,9,250,67
10,HUF41H,9,333,92
9,EEFG1QGB,9,249,89
11,EEFG9,9,331,86
10,HFF41,9,326,45
10,MGF41,9,219,86
11,PPF41Q2B,9,GYM3,90
11,PPF41Q3B,9,GYM3,90
9,SLF41QB,9,229,45
9,MKF41H,9,322,95
9,EEFG1HHB,9,346,90
11,ULFC5TP,9,B39,88
9,PHF41Q2,9,B17,68
9,UAF85Q3,9,235,74
10,EEFG5QT,9,250,65
10,HUF41HG,9,334A,90
10,HUF41H,9,333,95
10,MRF41,9,223,55
9,HGF81QTD,9,315,65
11,EEFGDUQF,9,330,77
10,HFF41H,9,326,98
10,FMFC5,9,115,83
10,EEFG5HG,9,250,92
11,SDF81UVT,9,332,90
11,EEFG9,9,331,65
12,EEFGDUQF,9,330,82
10,MRF41H,9,223,90
9,FJFC1,9,124,75
9,PPF41Q3B,9,GYM3,90
9,UAF41Q2,9,235,65
11,FSFC5,9,113,75
9,HGF82HQD,9,314,90
10,SHFC1TM,9,149,89
9,HGF82HQD,9,213,94
9,MKF41,9,322,83
9,EEFG1QB,9,349,75
9,PHF41H3,9,B17,95
9,PPF41Q2G,9,GYM1,80
11,ULFC5TP,9,B39,83
10,EEFGDUQF,9,330,75
9,FFFC1,9,111,72
11,PPF41Q2G,9,GYM1,45
11,PPF41Q3G,9,GYM2,55
9,SEF41,9,313,55
9,FSFC1,9,123,69
9,MGF41QGF,9,105,70
10,AQF41UVT,9,206,87
11,EEFGDUQF,9,330,65
11,FSFC9,9,114,82
9,HGF82QQD,9,213,72
10,MGF41H,9,214,97
11,ULFC5TP,9,B39,94
10,EEFG5H,9,350,90
9,HUF41,9,325,71
10,PPF41Q3G,9,GYM1,95
11,FSFC9,9,114,82
10,FSFC1,9,125,80
9,EEFG5,9,350,84
11,EEFGDQT,9,347,84
9,SCF41,9,139,55
10,HUF41QG,9,334A,85
9,FFFC1,9,111,79
10,HUF41H,9,333,90
12,EEFGDUQV,9,204,95
10,MRF41,9,223,67
10,PPF41Q2B,9,GYM3,100
10,UAF41H3,9,235,94
9,HGF82QQD,9,314,84
11,EEFGDHG,9,347,90
10,HUF41H,9,325,93
9,SHFC1TM,9,149,94
11,MKFC5UCT,9,108,86
9,HGF81QTD,9,315,75
10,EEFG5,9,334B,84
10,SCF41H,9,138,94
9,EEFG1HTB,9,246,90
10,EEFG5,9,348,70
10,EEFG5QG,9,250,86
11,EEFGDUQF,9,330,81
10,FMFC5H,9,215,98
11,ULFC5TP,9,B39,98
10,PPF41Q3G,9,GYM1,97
10,ESFG1QFA,9,146,78
11,FMFC5H,9,115,96
9,FFFC1,9,111,71
11,EEFGDUQF,9,330,79
10,PPF41Q2B,9,GYM3,98
10,PPF41Q3B,9,GYM3,98
9,HGF82QQD,9,213,71
9,FSFC1,9,125,68
9,HGF82HGD,9,321,90
9,AQF41UVT,9,206,69
11,MRF41,9,223,78
9,PHF41Q3,9,147,45
9,UAF41Q2,9,235,65
11,HFF41H,9,121,94
10,MRF41H,9,223,100
11,HUF41,9,333,85
9,SHF81,9,205,89
10,HUF41QG,9,334A,86
9,SCF41QB,9,141,81
9,HGF81HWD,9,329B,93
10,HFF41H,9,311,96
9,HUF41QT,9,334A,85
10,MRF41,9,223,73
9,SLF41QTB,9,231,70
10,MRF41QGF,9,208,75
9,EEFG1HGB,9,249,95
9,SLF41QGB,9,226,73
10,EEFGDUQJ,9,B6,45
10,PPF41Q3B,9,GYM3,90
10,UAF41Q2,9,235,80
9,MEF82QGD,9,221,45
9,EEFG1HTB,9,246,92
10,BCF41T,9,247,90
10,UAF85H2,9,235,98
9,FMFC1,9,116,72
10,HFF41H,9,326,95
11,EEFGDUQJ,9,B6,55
10,HUF41,9,333,80
11,HFF41H,9,311,95
9,MGF41QGF,9,105,65
10,BCF41T,9,247,82
12,BCF41T,9,247,82
11,BCF41T,9,247,89
11,PPF41Q2B,9,GYM3,75
9,FLFC1QHB,9,122,85
11,HFF41,9,326,89
11,PPF41Q3G,9,GYM2,97
11,UAF85H2,9,235,97
11,BCF41T,9,247,78
11,PPF41Q3G,9,GYM1,80
9,HGF82QGD,9,321,70
10,HUF41QT,9,334A,80
10,AQF41UVT,9,206,88
9,HGF82HQD,9,314,93
9,EEFG1HGB,9,246,98
9,HFF41,9,121,85
9,FFFC1,9,111,55
12,BCF41T,9,247,90
12,PPF41Q3B,9,GYM3,80
10,MRF41QTF,9,208,82
11,EEFGDHG,9,347,90
11,MRF41QQF,9,225,83
10,EEFG5H,9,350,94
11,BCF41T,9,247,86
9,HGF82QQD,9,314,83
10,AQF41UVT,9,206,95
12,MKFC5UCT,9,108,79
9,SLF41QB,9,229,82
10,FFFC1,9,111,79
10,ESFG1QFA,9,146,73
10,MGF41QGF,9,105,84
11,FSFC9,9,114,65
10,HUF41H,9,316,90
11,HFF41H,9,311,98
10,FFFC1H,9,111,96
12,AWF81,9,222,74
9,SLF41QB,9,229,73
11,PPF41Q2G,9,GYM2,87
11,PPF41Q3G,9,GYM2,85
9,HGF82QQD,9,213,79
10,HUF41,9,316,81
11,FSFC9,9,114,75
11,SDF81UVT,9,332,95
10,MRF41,9,223,85
9,EEFG1QWB,9,126,87
10,BCF41T,9,247,91
10,UAF85H2,9,235,98
9,FLFC1HHB,9,122,100
10,SCF41,9,139,72
11,SDF81UVT,9,332,90
12,FSFC9,9,114,55
11,PPF41Q2G,9,GYM1,92
11,PPF41Q3G,9,GYM2,82
10,HFF41H,9,121,95
9,HGF81QQD,9,323,84
11,HFF41H,9,311,98
9,HGF81QQD,9,323,84
11,BCF41T,9,247,65
11,UAF41Q3,9,235,80
9,EEFG1HGB,9,246,98
9,HUF41,9,316,84
9,FSFC1,9,125,66
9,HGF81QQD,9,323,55
9,FFFC1,9,111,77
10,MGF41QTF,9,107,77
12,PHF41H2,9,B17,90
9,HGF82HTD,9,321,90
11,AQF41UVT,9,206,92
10,MRF41,9,223,71
10,EEFG5,9,348,70
ST,FSFC1,9,125,76
9,HGF82HGD,9,321,93
11,FSFC5,9,113,70
10,EEFG5QT,9,250,75
9,HUF41QT,9,334A,80
10,SWF41QW,9,328B,65
11,BCF41T,9,247,92
11,PPF41Q2B,9,GYM3,85
10,HUF41H,9,333,92
9,SLF41HB,9,341,92
10,AQF41UVT,9,206,92
11,MGF41QGF,9,107,45
10,AWF85H,9,B7,100
10,PHF41Q2,9,147,89
11,PPF41Q2B,9,GYM3,95
11,PPF41Q3B,9,GYM3,94
10,SEF41,9,313,73
9,FLFC1HHB,9,122,99
9,FMFC1H,9,116,93
11,AWF81H,9,222,96
11,MRF41H,9,223,91
11,EEFG9,9,331,82
11,BCF41T,9,247,81
11,PPF41Q2B,9,GYM3,95
10,EEFG5,9,334B,70
9,MEF82QGD,9,221,45
9,HGF82QGD,9,321,86
9,EEFG1QHB,9,346,74
10,EEFG5QG,9,250,80
12,HFF41QG,9,324,78
9,EEFG1QB,9,349,88
10,PHF41H2,9,B17,96
10,PPF41Q3G,9,GYM2,96
9,PHF41Q2,9,147,87
9,PPF41Q3B,9,GYM3,100
9,MEF82QGD,9,221,82
11,EEFGDQG,9,347,86
11,FSFC9,9,114,65
10,HUF41,9,316,83
11,EEFG9,9,336,68
11,PPF41Q2B,9,GYM3,95
10,PPF41Q2B,9,GYM3,95
10,PPF41Q3B,9,GYM3,90
9,SWF41QT,9,338,85
9,FLFC1HHB,9,122,98
11,FSFC1,9,123,83
11,EEFG9,9,336,73
10,MGF41,9,214,85
10,FJFC1,9,124,71
9,HUF41,9,325,75
9,EEFG1HB,9,349,91
11,SDF81UVT,9,332,92
9,PHF41H3,9,B17,94
9,PPF41Q2G,9,GYM2,100
11,HUF41H,9,333,95
11,BCF41T,9,247,92
11,UAF85Q2,9,235,86
9,EEFG1HHB,9,346,97
9,HGF82HQD,9,213,90
10,EEFG5,9,334B,80
10,HGF81HQD,9,323,96
9,HGF81QGD,9,315,55
11,EEFG9,9,331,83
9,EEFG1HHB,9,346,90
10,SCF41,9,138,89
9,FLFC1QHB,9,122,88
10,MRF41,9,223,87
9,FLFC1HHB,9,122,96
11,MKFC5UCT,9,108,90
11,EEFGDQG,9,347,87
9,SLF41QB,9,341,77
11,EEFGDUQV,9,204,98
10,MGF41H,9,214,95
10,SCF41H,9,138,90
9,PHF41H2,9,147,91
9,PPF41Q3G,9,GYM2,100
10,EEFG5,9,348,80
9,HGF82QGD,9,321,81
12,MQF41QQY,9,204A,100
9,SLF41QB,9,229,89
10,HUF41,9,325,85
11,PPF41Q3G,9,GYM2,96
11,ULFC5TP,9,B39,81
9,SHFC1TM,9,149,84
9,SLF41QGB,9,231,77
10,PHF41Q2,9,147,84
10,PPF41Q3B,9,GYM3,95
11,ULFC5TP,9,B39,91
10,HUF41QT,9,334A,80
12,PQF41Q2Y,9,251,100
12,PQF41Q3Y,9,251,100
11,EEFGDHG,9,347,90
10,MGF41QGF,9,105,78
9,MKF41H,9,322,93
11,FMFC5H,9,115,97
10,BCF41T,9,247,92
10,PPF41Q3G,9,GYM1,92
11,SCF41,9,138,74
10,AUFC1TA,9,232,96
9,FJFC1,9,124,55
9,EEFG5QG,9,250,55
9,SLF41QB,9,341,55
10,MGF41HTF,9,105,97
9,SLF41QB,9,341,81
10,SCF41,9,139,70
11,PPF41Q3G,9,GYM2,89
9,HGF81QQD,9,323,83
9,SLF41QB,9,229,65
9,HGF82HGD,9,321,97
9,EEFG1QHB,9,346,78
10,MGF41H,9,207,95
10,MQF41QGF,9,106,86
11,EEFGDUQJ,9,B6,68
10,FMFC5,9,115,86
11,FSFC1,9,123,82
10,EEFG5QG,9,250,87
10,MGF41,9,219,88
9,SLF41QTB,9,226,75
10,SWF41HT,9,338,92
11,EEFGDUQJ,9,B6,97
10,MGF41,9,219,78
10,MGF41,9,207,69
10,ULFC5TP,9,B39,88
9,HGF82QQD,9,213,88
11,SCF41,9,138,85
11,HFF41,9,121,55
9,HGF82QQD,9,314,75
10,HUF41H,9,316,91
11,HFF41,9,326,84
10,HFF41H,9,311,96
11,BCF41T,9,247,90
11,PPF41Q3G,9,GYM1,90
11,PWF41QQL,9,POOL,100
9,MGF41,9,219,81
10,EEFGDUQJ,9,B6,91
10,MGF41,9,219,87
10,MQF41QTF,9,106,55
10,EEFG5QG,9,250,81
9,HGF82HTD,9,321,90
10,HFF41QT,9,324,45
9,AUFC1TA,9,232,69
9,EEFG1QB,9,349,80
9,PHF41H3,9,B17,96
9,PPF41Q2G,9,GYM2,100
10,EEFG5QT,9,250,83
10,PWF41QQL,9,POOL,100
10,FMFC5H,9,215,97
9,SHF81H,9,205,92
10,EEFGDUQJ,9,B6,91
9,EEFG1QGB,9,246,85
9,MKF41H,9,322,100
11,EEFGDHG,9,347,92
10,FSFC1,9,125,65
9,SLF41QB,9,341,77
9,SLF41QB,9,229,71
11,SDF81UVT,9,332,93
10,PPF41Q2B,9,GYM3,95
10,PPF41Q3B,9,GYM3,97
9,FMFC1,9,116,80
10,EEFG5,9,334B,86
10,FMFC5H,9,115,91
11,SDF81UVT,9,332,95
9,SHFC1TM,9,149,79
11,SCF41QB,9,141,55
10,PPF41Q2G,9,GYM2,45
10,UAF41Q3,9,235,79
10,FSFC1,9,125,85
10,AQF41UVT,9,206,76
11,EEFGDUQJ,9,B6,83
12,HFF41,9,121,75
10,MGF41H,9,207,100
10,EEFG5QG,9,250,86
9,FMFC1H,9,116,90
9,AUFC1TA,9,232,96
9,EEFG1HHB,9,346,90
10,HUF41,9,325,88
10,MRF41H,9,223,95
10,HUF41QT,9,334A,75
11,MKFC5UCT,9,108,93
9,MQF41QGF,9,106,83
10,SCF41,9,138,78
9,ESFG1QFA,9,146,67
10,PPF41Q2B,9,GYM3,90
10,PPF41Q3B,9,GYM3,97
10,PHF41Q3,9,B17,88
10,PPF41Q2G,9,GYM2,85
9,PHF41Q3,9,147,84
9,PPF41Q2G,9,GYM2,91
10,FMFC5,9,115,84
10,EEFG5QG,9,250,84
11,EEFG9H,9,331,90
10,MRF41QGF,9,208,55
11,HFF41QG,9,324,85
10,HUF41,9,333,85
10,MGF41H,9,214,95
10,HUF41,9,316,79
11,SPF41,9,238,85
9,FMFC1H,9,116,100
11,SDF81UVT,9,332,93
10,EEFG5,9,348,75
10,PPF41Q2B,9,GYM3,90
10,UAF41Q3,9,235,65
9,ESFG1QFV,9,146,89
10,PPF41Q2B,9,GYM3,90
10,PPF41Q3B,9,GYM3,97
11,HFF41,9,326,84
10,MGF41H,9,214,92
10,SEF41,9,313,55
9,FMFC1H,9,116,95
11,PWF41QQL,9,POOL,100
11,PPF41Q3B,9,GYM3,65
11,UAF85Q2,9,235,67
11,BCF41T,9,247,93
11,PPF41Q2B,9,GYM3,95
11,BCF41T,9,247,90
11,PPF41Q3G,9,GYM1,92
9,MGF41,9,207,80
10,MGF41,9,207,74
10,FMFC5H,9,115,94
9,PHF41Q2,9,147,80
9,HGF81QQD,9,323,84
9,SLF41QTB,9,231,69
9,AWF81,9,222,82
11,EEFGDUQF,9,330,74
10,HUF41H,9,333,92
12,UAF41H2,9,235,92
11,SDF81UVT,9,332,93
11,SDF81UVT,9,332,86
9,SHFC1TM,9,149,87
10,FMFC5H,9,115,98
9,EEFG1HTB,9,246,95
9,EEFG5,9,350,75
9,PPF41Q3G,9,GYM2,90
9,UAF41Q2,9,235,65
10,MGF41,9,207,77
9,PHF41H3,9,B17,92
10,AQF41UVT,9,206,88
9,MEF82QTD,9,221,88
9,FJFC1H,9,124,95
10,UAF41H2,9,235,92
11,MGF41,9,207,84
10,AUFC1TA,9,232,96
9,SCF41HB,9,141,90
9,EEFG1QB,9,349,76
11,SPF41,9,238,77
9,EEFG1QWB,9,126,66
10,PPF41Q3B,9,GYM3,90
10,UAF41H2,9,235,91
11,SPF41,9,238,87
10,SCF41,9,138,78
10,PPF41Q2B,9,GYM3,94
10,PPF41Q3B,9,GYM3,90
10,MGF41,9,219,80
9,PHF41H2,9,147,98
9,PPF41Q3G,9,GYM2,100
9,FJFC1H,9,124,98
10,FMFC5H,9,215,98
9,SLF41HB,9,341,91
9,MKF41H,9,322,98
9,HGF82HGD,9,321,92
11,MKFC5UCT,9,108,93
9,SLF41QB,9,229,75
10,MGF41QGF,9,105,83
10,MGF41H,9,214,98
11,FMFC5H,9,215,94
9,ESFG1HFA,9,146,94
10,FSFC9H,9,114,94
11,BCF41T,9,247,70
11,UAF41Q3,9,235,65
9,PHF41Q3,9,147,68
9,PPF41Q2B,9,GYM3,90
9,ESFG1QFA,9,146,83
11,EEFG9,9,336,65
10,PPF41Q2G,9,GYM2,100
10,UAF85H3,9,235,91
11,PPF41Q2G,9,GYM1,93
11,UAF85H3,9,235,91
10,SWF41QG,9,338,87
10,AQF41UVT,9,206,96
9,ESFG1QFV,9,146,68
10,EEFG5H,9,350,94
9,AUFC1TA,9,232,70
9,SHF81H,9,205,94
12,EQF41QQY,9,328A,100
10,PPF41Q2B,9,GYM3,90
10,PPF41Q3B,9,GYM3,90
9,FMFC1H,9,116,90
9,ESFG1QFA,9,146,80
9,MKF41H,9,322,95
10,FMFC5H,9,115,97
11,HUF41,9,316,79
11,EEFG9,9,336,77
10,HFF41QT,9,324,65
10,MGF41QTF,9,107,81
9,FLFC1HHB,9,122,98
10,MGF41H,9,214,90
11,SEF41,9,313,55
11,SDF81UVT,9,332,83
11,ULFC5TP,9,B39,91
9,HGF81QTD,9,315,80
10,BCF41T,9,247,82
10,PPF41Q2G,9,GYM1,95
11,FSFC5H,9,113,97
10,EEFG5,9,334B,80
10,EEFG5,9,348,70
10,AQF41UVT,9,206,92
9,HFF41QT,9,324,65
11,MGF41QTF,9,107,68
9,SLF41QB,9,341,84
12,MRF41QGF,9,208,55
9,PHF41H3,9,147,93
9,PPF41Q2G,9,GYM2,85
11,EEFG9,9,331,74
10,FMFC5H,9,115,93
9,ESFG1QFA,9,146,82
11,EEFG9,9,331,89
11,MRF41,9,223,55
9,MKF41H,9,322,97
9,FMFC1,9,116,80
11,MKFC5UCT,9,108,95
9,HGF81HTD,9,315,90
9,EEFGDUQV,9,204,45
12,BCF41T,9,247,81
9,SLF41HB,9,341,91
9,PHF41H3,9,147,90
9,PPF41Q2G,9,GYM2,100
10,AQF41UVT,9,206,96
10,HUF41,9,325,87
11,FMFC5H,9,115,90
11,EEFG9,9,331,76
10,FJFC1H,9,124,91
10,FJFC1,9,124,83
9,HFF41QT,9,324,45
12,EEFGDUQV,9,204,96
10,HFF41H,9,121,94
11,MKFC5UCT,9,108,92
11,SHF81H,9,205,90
10,SEF41,9,313,55
9,SLF41QB,9,229,78
9,PHF41H3,9,B17,97
9,PPF41Q2B,9,GYM3,94
9,PPF41Q2B,9,GYM3,90
10,MRF41QGF,9,208,45
9,HGF81QWD,9,329B,65
11,EEFGDUQV,9,204,95
10,HUF41QT,9,334A,80
11,FSFC5,9,113,85
12,SCF41,9,138,88
10,HUF41,9,325,83
11,MGF41,9,207,89
9,SLF41HB,9,341,96
9,EEFG1QWB,9,126,77
10,MGF41,9,207,86
10,MGF41H,9,207,90
9,MGF41QGF,9,107,67
10,FMFC5,9,215,75
9,EEFG1QTB,9,246,80
10,HUF41,9,325,65
9,FFFC1,9,111,87
11,SPF41,9,238,82
10,SCF41,9,138,81
11,EEFGDQG,9,347,83
9,SLF41QGB,9,226,80
9,SLF41QTB,9,226,65
11,AQF41UVT,9,206,86
11,MQF41QGF,9,106,86
9,HGF82QQD,9,314,85
11,EEFGDUQJ,9,B6,92
9,HGF81QTD,9,315,80
10,EEFG5,9,348,65
11,MRF41,9,223,65
11,EEFGDQG,9,347,89
9,EEFG1QWB,9,126,65
11,EEFGDUQJ,9,B6,90
10,MGF41QTF,9,107,87
11,PPF41Q2B,9,GYM3,94
11,PPF41Q3B,9,GYM3,90
9,FMFC5,9,215,45
10,HFF41H,9,311,92
10,EEFG5QG,9,250,88
10,EEFG5QT,9,250,79
11,AWF85,9,B7,83
9,SLF41HGB,9,231,93
10,HUF41H,9,316,91
10,SCF41,9,138,80
11,PPF41Q2B,9,GYM3,95
11,PPF41Q3B,9,GYM3,90
11,ULFC5TP,9,B39,92
9,FMFC1,9,116,69
10,AUFC1TA,9,232,89
11,EEFG9,9,331,55
9,AQF41UVT,9,206,74
9,SLF41QGB,9,226,84
9,SHFC1TM,9,149,78
9,SHF81H,9,205,93
9,PHF41Q2,9,147,65
9,PPF41Q3B,9,GYM3,90
11,AWF85H,9,B7,95
10,HFF41HG,9,324,99
9,SWF41QW,9,328B,71
12,EEFGDQT,9,347,78
11,EEFG9,9,336,72
9,SWF41QW,9,328B,65
11,EEFGDUQV,9,204,98
9,HUF41,9,333,65
9,MKF41,9,322,86
10,EEFG5QG,9,250,80
12,MRF41QQF,9,225,75
10,FSFC1,9,125,70
9,HGF81QQD,9,323,72
9,AUFC1TA,9,232,68
9,PHF41H2,9,B17,93
9,PPF41Q3G,9,GYM2,91
11,EEFGDUQJ,9,B6,70
9,HGF82QGD,9,321,65
9,AWF81,9,222,71
9,SCF41QB,9,141,67
11,MGF41,9,219,55
10,SCF41,9,138,75
9,EEFG1QGB,9,249,89
10,FFFC1,9,111,71
9,FJFC1,9,124,68
9,SLF41QGB,9,231,81
10,HGF81QGD,9,315,85
9,HGF81QGD,9,315,70
10,FMFC5H,9,215,91
11,SCF41,9,138,71
9,EEFG1HHB,9,346,90
9,SLF41QB,9,229,70
9,HGF82QQD,9,314,83
11,HFF41,9,326,78
11,MQF41HTF,9,106,92
12,MRF41QTF,9,208,68
11,MQF41QGF,9,106,75
9,FMFC1,9,116,74
11,EEFGDUQJ,9,B6,88
9,EEFG1HTB,9,246,90
10,MGF41HGF,9,107,98
11,FSFC5H,9,113,92
11,AWF85,9,B7,85
9,FMFC1,9,116,45
10,FSFC1,9,123,89
10,PWF41QQL,9,POOL,100
10,MGF41H,9,219,97
10,SCF41,9,139,83
11,MQF41HTF,9,106,90
9,HGF81QGD,9,315,75
9,HGF82QQD,9,314,75
9,MEF82QGD,9,221,65
10,SEF41,9,313,78
11,EEFG9,9,331,74
9,HGF82QQD,9,314,80
10,MGF41,9,214,86
10,EEFG1QTB,9,249,80
9,MEF82QTD,9,221,65
9,EEFG1QTB,9,249,65
11,MRF41QGF,9,208,70
11,MRF41QGF,9,208,65
9,SHF81H,9,205,92
9,PHF41H3,9,147,90
9,PPF41Q2G,9,GYM2,100
10,EEFG5,9,334B,68
11,AWF85H,9,B7,98
9,MQF41QGF,9,106,45
11,FJFC1,9,124,45
9,HGF82QQD,9,314,88
9,HGF82QQD,9,213,77
11,SEF41,9,313,70
11,EEFGDUQV,9,204,95
11,MKFC5UCT,9,108,100
11,EEFGDUQJ,9,B6,93
9,HGF81QGD,9,315,65
9,HGF81QGD,9,315,70
10,SEF41,9,313,55
11,EEFG9H,9,336,96
9,EEFG1QWB,9,126,65
10,MGF41,9,207,67
11,EEFGDUQV,9,204,92
9,FMFC5,9,115,65
10,AUFC1TA,9,232,98
9,FMFC1,9,116,65
12,EEFGDUQV,9,204,82
9,HGF82QQD,9,213,65
11,HFF41H,9,311,90
11,BCF41T,9,247,94
11,UAF85H2,9,235,98
9,FFFC1,9,111,45
9,FJFC1H,9,124,91
10,MGF41QGF,9,105,70
10,PPF41Q2G,9,GYM2,100
10,PPF41Q3G,9,GYM1,94
11,PPF41Q2G,9,GYM1,92
11,PPF41Q3G,9,GYM1,90
10,HFF41,9,326,55
10,HUF41,9,316,71
11,MQF41QGF,9,106,78
10,SPF41,9,238,87
10,MGF41H,9,207,90
12,MGF41QGF,9,107,89
9,AUFC1TA,9,232,55
9,SLF41QTB,9,226,71
9,MGF41QTF,9,105,69
9,SLF41QTB,9,231,67
11,ULFC5TP,9,B39,95
10,FSFC9,9,114,68
9,HGF82HGD,9,321,91
11,SDF81UVT,9,332,85
12,MRF41QTF,9,208,65
9,PHF41H2,9,B17,90
9,PPF41Q3B,9,GYM3,94
10,SCF41,9,139,65
9,SHF81H,9,205,97
11,EEFGDUQF,9,330,85
11,FSFC9,9,114,82
9,FSFC1,9,125,80
11,MKFC5UCT,9,108,93
11,AWF85H,9,B7,91
9,HGF82QGD,9,321,55
10,SWF41QT,9,338,70
10,MGF41,9,207,75
11,SPF41,9,238,82
11,MKFC5UCT,9,108,68
10,SEF41,9,313,74
9,EEFG1QTB,9,249,77
9,EEFG1QHB,9,346,87
9,SLF41QB,9,341,81
9,PHF41H2,9,147,96
9,PPF41Q3B,9,GYM3,100
9,SLF41QGB,9,231,80
9,EEFG5,9,348,80
9,EEFG1HHB,9,346,90
10,BCF41T,9,247,78
10,UAF85Q3,9,235,79
9,HGF81QQD,9,323,89
9,FJFC1H,9,124,90
10,HFF41,9,311,86
11,MKFC5UCT,9,108,84
11,SEF41,9,313,45
9,SCF41QB,9,141,82
10,HUF41,9,316,78
9,HGF81QTD,9,315,70
10,BCF41T,9,247,65
10,PPF41Q2G,9,GYM1,80
11,SWF41QG,9,338,86
12,PWF41QQL,9,POOL,100
11,MRF41QTF,9,208,55
10,HUF41,9,316,89
10,EEFG5H,9,350,92
11,FSFC5,9,113,75
9,PHF41H2,9,147,92
9,PPF41Q3G,9,GYM2,94
9,EEFG1QGB,9,249,74
11,MRF41,9,223,83
11,EEFG9,9,331,55
9,HFF41,9,121,65
9,EEFG1QGB,9,249,80
10,MRF41QGF,9,208,70
9,SHFC1TM,9,149,98
11,MGF41,9,219,55
10,PPF41Q2G,9,GYM1,91
10,UAF41H3,9,235,98
10,SCF41,9,138,88
10,MGF41,9,207,87
10,FFFC1,9,111,74
9,HGF82HQD,9,213,90
10,PPF41Q3B,9,GYM3,90
10,UAF85H2,9,235,98
9,MGF41QTF,9,107,65
11,PPF41Q2B,9,GYM3,97
11,PPF41Q3B,9,GYM3,97
9,PPF41Q3B,9,GYM3,45
9,UAF41H2,9,235,92
9,SCF41QB,9,141,88
10,MGF41,9,214,80
11,MRF41QQF,9,225,84
10,HUF41HG,9,334A,90
10,EEFG5QT,9,250,67
10,AUFC1TA,9,232,89
11,MRF41QQF,9,225,84
11,HFF41,9,121,65
10,SWF41QG,9,338,75
10,SCF41,9,138,75
9,EEFG1QGB,9,249,70
9,PHF41H2,9,147,91
9,PPF41Q3G,9,GYM2,100
11,AWF85,9,B7,88
10,FMFC5H,9,115,92
9,FMFC1,9,116,65
11,EEFG9,9,331,78
11,EEFGDUQV,9,204,97
11,EEFGDUQF,9,330,87
9,EEFG1QGB,9,246,80
9,PHF41H3,9,B17,93
9,PPF41Q2G,9,GYM2,100
10,EEFG5,9,334B,69
9,SLF41HGB,9,231,94
10,MRF41,9,223,80
9,PHF41Q3,9,B17,55
9,PPF41Q2B,9,GYM3,85
10,MKF41H,9,322,93
12,SDF81UVT,9,332,75
9,SHFC1TM,9,149,96
9,FMFC5,9,215,55
10,MGF41,9,219,89
10,FSFC1,9,123,55
9,FFFC1,9,111,68
9,HUF41,9,333,70
9,SHF81H,9,205,90
9,HGF82HQD,9,213,91
9,FLFC1HHB,9,122,96
9,EEFG1QGB,9,249,87
9,HUF41,9,333,45
9,FSFC1,9,123,76
10,PPF41Q3B,9,GYM3,97
10,UAF85Q2,9,235,88
9,HUF41,9,325,74
9,MKF41,9,322,83
9,FSFC1H,9,123,90
9,FSFC1H,9,123,91
10,EEFG5,9,334B,75
9,EEFG1QGB,9,249,65
9,EEFG5,9,348,55
10,EEFG5H,9,334B,95
10,SCF41,9,139,45
10,EEFG5,9,334B,80
10,EEFGDUQJ,9,B6,95
9,SHFC1TM,9,149,83
10,AQF41UVT,9,206,90
9,EEFG1QB,9,349,80
11,MRF41,9,223,80
11,HFF41,9,326,83
9,SLF41QB,9,229,81
11,EEFGDUQF,9,330,81
10,HUF41,9,333,70
9,PHF41Q2,9,147,80
9,PPF41Q3G,9,GYM1,70
9,MEF82QGD,9,221,55
9,HGF82QQD,9,314,70
9,SCF41QB,9,141,67
12,MRF41QTF,9,208,68
11,EEFG9,9,331,78
9,FSFC1,9,123,65
10,EEFG5,9,350,87
10,ULFC5TP,9,B39,85
9,EEFG1QB,9,349,76
10,HFF41H,9,326,98
11,SDF81UVT,9,332,72
9,HGF81HGD,9,315,94
9,SLF41QGB,9,226,80
10,MGF41,9,207,73
10,FMFC5H,9,215,100
9,FMFC1H,9,116,90
10,SPF41,9,238,88
9,FSFC9,9,114,65
11,PPF41Q2G,9,GYM2,97
11,PPF41Q3G,9,GYM2,100
9,EEFG5,9,350,45
11,EEFGDUQF,9,330,73
9,SCF41QB,9,141,75
11,SDF81UVT,9,332,94
10,HUF41,9,325,80
9,FLFC1HHB,9,122,99
