Grade,Course,Section,Period,Room,Mark1
9,PPF44Q2B,8,5,GYM3,95
9,SLF44,7,7,228,80
9,SLF44QL,7,7,228,P
9,SXRKE,5,12,139,
9,ZLUN,6,6,CAFÉ,
9,ZQAPHG,1,13,,
9,ZQCTEHHR,1,14,,
9,ZQIGS,1,14,150,
9,ZQJUNE21,1,14,,
9,EEFG4QG,2,9,336,86
9,FSFC4,4,8,122,65
9,GQF11QLL,15,15,****,32
9,HGF87QGD,2,4,324,82
9,HGF88QGD,2,5,324,82
9,HXRTE,7,12,114,
9,MEF44QG,1,2,208,
9,MXRCE,5,12,146,
9,PPF44Q2G,3,3,GYM2,70
9,PPF44Q3G,4,3,GYM2,
9,SDF44,3,10,226,87
9,SLF44,6,6,338,70
9,SLF44QL,6,6,338,P
9,SXRKE,5,12,139,
9,ZLUN,7,7,CAFÉ,
9,ZQCTEERT,1,14,,
9,ZQJUNE21,1,14,,
9,ZQPROBC,1,14,150,
12,BCF43T,24,7,108,P
12,BCF44T,24,7,108,75
12,FSF44UQX,3,9,149,80
12,FXTSE,2,12,203,
12,GAF11QZ,64,6,134,
12,GGF11Q18,62,6,147,
12,GMF11Q23,2,2,,
12,MPF44UQS,2,5,205,66
12,PPF44Q3G,10,7,GYM2,90
12,SHF88U,2,4,327,85
12,UQF44QQY,8,8,216,100
12,ZLUNGTR,6,6,CAFÉ,
12,ZQAPFS,1,13,,
12,ZQCTESMM,1,14,,
12,ZQIGS,1,14,150,
12,ZQJUNE18,1,14,,
9,EEF88,6,8,146,81
9,EXRCE,6,12,113,
9,FSFCCU,1,2,115,
9,FXTSE,4,12,207,
9,GAF11QF,64,6,134,
9,GQF11QLC,15,15,****,10
9,HGFCCHQ3,3,9,121,92
9,HUF44,1,4,321,87
9,HXRTE,7,12,114,
9,HXRUE,6,12,113,
9,MRF44,3,3,223,68
9,MXRNE,13,12,213,
9,PHF44Q2,9,10,B17,71
9,PPF44Q3B,18,10,GYM3,80
9,SCF44,8,7,138,
9,SCF44QL,8,7,138,F
9,SHF82,2,5,228,81
9,SXRXE,8,12,116,
9,UAF44Q2,7,9,227,83
9,ZLUNGA,64,6,CAFÉ,
9,ZQCTESMM,1,14,,
9,ZQJUNE19,1,14,,
9,ZQPROBC,1,14,150,
9,EEF88,6,8,146,75
9,EXRCE,6,12,113,
9,FSFC7,2,2,125,P
9,FSFC8,2,2,125,65
9,GQF11QLC,15,15,****,25
9,HFF44,1,4,325,
9,HGF88QG,1,5,321,73
9,HXRTE,7,12,114,
9,MRF44,26,10,208,86
9,MXRNE,13,12,213,
9,PHF44Q2,5,6,B17,68
9,PPF44Q3B,10,6,GYM3,95
9,SCF44QG,2,3,139,73
9,SCF44QLG,2,3,139,P
9,SHF82,4,9,231,85
9,SXRXE,8,12,116,
9,ZLUN,7,7,CAFÉ,
9,ZQCTESMM,1,14,,
9,ZQIGS,1,14,150,
9,ZQJUNE20,1,14,,
10,EEFGEUGF,99,14,****,MP
10,EEFGFUGF,99,14,****,MP
10,EEFGGUGF,2,6,330,
10,EEFGGUGJ,1,4,B6,67
10,FFFC8,1,7,111,
10,GAF11QG,82,8,134,
10,MGF88QQ2,5,5,226,
10,MKFC4TC,1,3,108,
10,MRF44QG,11,9,207,
10,MXRKE,3,12,207,
10,MXRNE,13,12,213,
10,PPF44Q2B,18,10,GYM3,
10,SCF88QQ3,2,5,229,
10,SXRXE,8,12,116,
10,UAF88Q3,8,10,235,
10,ZLUNGA,82,8,CAFÉ,
10,ZQCTECWD,1,14,,
10,ZQJAN19,1,14,,
10,ZQPROBC,1,14,150,
9,AWF84,3,6,222,68
9,EEFG4QT,3,4,336,
9,FJFC4,3,10,124,
9,GAF11QF,54,5,134,
9,GQF11QLL,15,15,****,1
9,HGF87QTD,3,7,325,66
9,HGF88QTD,3,8,325,66
9,HXRTE,82,12,226,
9,MEF43QT,2,3,208,P
9,MEF44QT,2,3,208,65
9,MXRCE,83,12,126,
9,PHF44Q2,8,9,B17,65
9,PPF44Q3B,16,9,GYM3,95
9,SLF44QLT,1,2,231,F
9,SLF44QT,1,2,231,
9,SXRKE,82,12,124,
9,ZLUNGA,54,5,CAFÉ,
9,ZQCTEDA,1,14,,
9,ZQISS15X,1,13,****,
9,ZQISSQRA,1,13,****,
9,ZQJUNE21,1,14,,
9,ZQPROBC,1,14,150,
9,AWF84H,3,6,222,90
9,EEFG8HF,1,4,334B,93
9,ESFG8HF,1,3,334B,90
9,GQF11QLL,15,15,****,31
9,HGF84QF,3,10,334A,80
9,MEF44HF,1,8,223,100
9,MXRCE,45,12,107,
9,PHF44Q2,8,9,B17,85
9,PPF44Q3G,13,9,GYM2,100
9,SLF44QGF,21,5,338,78
9,SLF44QLG,21,5,338,P
9,SXRKE,45,12,107,
9,ZLUN,7,7,CAFÉ,
9,ZQCTEDA,1,14,,
9,ZQELLCUR,1,13,****,
9,ZQIGS,1,14,150,
9,ZQJUNE21,1,14,,
10,EEF88QG,11,7,346,82
10,EXRCE,6,12,113,
10,FMFC8H,4,9,116,99
10,GQF11QLC,15,15,****,28
10,HUF44H,1,4,321,90
10,HXRUE,6,12,113,
10,MKFC4TC,3,6,322,83
10,MRF44,20,8,207,88
10,MXRNE,13,12,213,
10,PPF44Q2B,5,3,GYM3,90
10,SCF44QG,5,10,141,87
10,SCF44QLG,5,10,141,P
10,SXRXE,8,12,116,
10,UAF44H3,2,3,235,100
10,ZLUN,5,5,CAFÉ,
10,ZQCTECWD,1,14,,
10,ZQIGS,1,14,150,
10,ZQJUNE20,1,14,,
11,BFF22U,1,11,322,96
11,EEF44UCC,3,10,347,80
11,EEFGGHGC,3,9,250,95
11,FMF44UQX,1,2,116,100
11,HUF44HG,2,3,316,94
11,HXRUE,6,12,113,
11,MPF44UQJ,4,8,208,100
11,PPF44Q2B,7,5,GYM3,90
11,PPF44Q3B,7,5,GYM3,85
11,SDF44H,1,7,247,98
11,SDF44UVX,3,6,228,90
11,ZLUN,4,4,CAFÉ,
11,ZQAPFM,1,13,,
11,ZQAPSD,1,13,,
11,ZQCTEERT,1,14,,
11,ZQIGS,1,14,150,
11,ZQJUNE19,1,14,,
11,EEFGGUQV,3,5,335,80
11,FJFCCU,1,2,124,81
11,FXTJE,3,12,122,
11,GQF11QLP,15,15,****,27
11,GQF11QU3,8,8,LIB,
11,MKFC8UCT,1,3,322,88
11,MRF44H,22,9,211,97
11,MXRNE,13,12,213,
11,PPF44Q2B,13,8,GYM3,94
11,PPF44Q3B,12,7,GYM3,95
11,SPF44H,3,4,229,92
11,SPF44QL,3,4,229,P
11,SXRPE,4,12,123,
11,UAF88Q2,5,7,227,82
11,ZLUN,6,6,CAFÉ,
11,ZQCTECWD,1,14,,
11,ZQIGS,1,14,150,
11,ZQJUNE19,1,14,,
9,EEFG4,7,7,246,85
9,FMFC4H,2,6,215,99
9,GQF11QLL,15,15,****,30
9,HGF87HQD,7,2,313,90
9,HGF88HQD,7,3,313,90
9,HXRTE,7,12,114,
9,MEF44,7,10,207,88
9,MXRCE,5,12,146,
9,PPF44Q2G,5,4,GYM2,100
9,PTF21QQS,1,12,251,P
9,PTF22QQS,1,13,251,P
9,SHFC2TM,4,9,248,100
9,SLF44QG,5,8,231,88
9,SLF44QLG,5,8,231,P
9,SXRKE,5,12,139,
9,UAF44H3,3,4,235,99
9,ZLUN,5,5,CAFÉ,
9,ZQCTESMM,1,14,,
9,ZQIGS,1,14,150,
9,ZQJUNE21,1,14,,
9,EEFG3,99,14,****,MP
9,EEFG4,4,9,126,
9,FSFC4,4,8,122,
9,GAF11QY,75,7,134,
9,GQF11QLL,15,15,****,13
9,HGF87QGD,2,4,324,
9,HGF88QGD,2,5,324,
9,HXRTE,7,12,114,
9,MEF44,7,10,207,
9,MXRCE,5,12,146,
9,PGF44Q2C,5,6,GYM1,
9,PHF44Q3,5,6,B17,65
9,SLF44,1,2,338,
9,SLF44QL,1,2,338,F
9,SXRKE,5,12,139,
9,UEFG4,1,3,B27,70
9,ZLUNGA,75,7,CAFÉ,
9,ZQCTEMPP,1,14,,
9,ZQJUNE21,1,14,,
9,ZQPROBC,1,14,150,
11,AUFC4TA,1,4,232,95
11,EEFGGQQC,4,8,348,75
11,GQF11QLP,15,15,****,25
11,MPF44UQJ,2,5,208,65
11,PPF44Q2G,12,9,GYM2,100
11,PPF44Q3G,13,9,GYM2,98
11,SDF44UVX,3,6,228,
11,SDF84UVT,1,3,332,90
11,SPF44,8,10,229,70
11,SPF44QL,8,10,229,P
11,SXRPE,4,12,123,
11,ZLUN,7,7,CAFÉ,
11,ZQAPSD,1,13,,
11,ZQCTEERT,1,14,,
11,ZQIGS,1,14,150,
11,ZQJAN19,1,14,,
9,AWF84H,1,3,222,97
9,EEFG4HT,7,2,246,92
9,FJFC4H,3,10,124,99
9,GQF11QLL,15,15,****,25
9,HGF87QTD,7,8,311,83
9,HGF88QTD,7,9,311,83
9,HXRTE,71,12,215,
9,MEF44QT,4,6,105,88
9,MXRCE,72,12,116,
9,PHF44H3,6,7,B17,93
9,PPF44Q2A,12,7,GYM3,80
9,SLF44HT,3,5,238,91
9,SLF44QLT,3,5,238,P
9,SXRKE,71,12,114,
9,ZLUN,4,4,CAFÉ,
9,ZQCTEDA,1,14,,
9,ZQIGS,1,14,150,
9,ZQISS,1,13,****,
9,ZQISS15X,1,13,****,
9,ZQJUNE21,1,14,,
9,EEF84QF,3,8,334B,88
9,FMFC4H,2,6,215,99
9,GQF11QLL,15,15,****,31
9,HGF84HF,3,10,334A,93
9,MKF44H,5,9,106,95
9,MRF44H,8,4,107,93
9,MXRNE,45,12,105,
9,PPF44Q2B,3,3,GYM3,80
9,PPF44Q3B,5,3,GYM3,90
9,SLF44HGF,21,5,338,95
9,SLF44QLG,21,5,338,P
9,SXRKE,45,12,107,
9,ZLUN,7,7,CAFÉ,
9,ZQCTECWD,1,14,,
9,ZQELLFOR,1,13,****,
9,ZQIGS,1,14,150,
9,ZQJUNE21,1,14,,
9,EEFGCQF,2,5,348,73
9,FMFC4H,4,10,116,96
9,GQF11QLL,15,15,****,28
9,HGF84QF,1,3,336,77
9,MEF44,3,4,214,75
9,MXRCE,45,12,107,
9,PHF44Q2,5,6,B17,65
9,PPF44Q3G,8,6,GYM2,100
9,SHFC2TM,4,9,248,80
9,SLF44QG,4,7,333,77
9,SLF44QLG,4,7,333,P
9,SXRKE,45,12,107,
9,ZLUN,8,8,CAFÉ,
9,ZQCTESMM,1,14,,
9,ZQELLCUR,1,13,****,
9,ZQIGS,1,14,150,
9,ZQJUNE21,1,14,,
9,EEFG4H,10,5,349,98
9,FMFC8H,2,7,122,100
9,GQF11QLL,15,15,****,31
9,HGF87HQD,10,9,326,92
9,HGF88HQD,10,10,326,92
9,HXRTE,7,12,114,
9,MEF44HG,3,4,105,97
9,MXRCE,5,12,146,
9,PPF44Q2B,2,2,GYM3,100
9,PPF44Q3B,2,2,GYM3,100
9,PTF21QQS,1,12,251,P
9,PTF22QQS,1,13,251,P
9,SDF44H,2,8,226,98
9,SLF44H,3,3,247,93
9,SLF44QL,3,3,247,P
9,SXRKE,5,12,139,
9,ZLUN,6,6,CAFÉ,
9,ZQCTEERT,1,14,,
9,ZQIGS,1,14,150,
9,ZQJUNE21,1,14,,
11,EEF88QT,12,9,350,
11,EEFGEUTJ,99,14,****,MP
11,EEFGFUTJ,99,14,****,MP
11,EEFGGUTJ,1,4,B6,
11,EXRCE,82,12,228,
11,FSFC9U,7,8,123,MP
11,FSFCAU,7,8,123,MP
11,FSFCBU,7,8,123,MP
11,FSFCCU,7,8,123,
11,FXTSE,78,12,214,
11,GAF11QP,73,7,134,
11,GQF11QLE,15,15,****,13
11,MGF87QQ2,1,6,211,MP
11,MGF88QQ2,1,6,211,
11,MXRKE,80,12,214,
11,PPF44Q3B,3,3,GYM3,
11,SDF44QTE,1,5,247,65
11,SEF85QQ3,99,14,****,MP
11,SEF86QQ3,99,14,****,MP
11,SEF87QQ2,99,14,****,MP
11,SEF88QL2,1,3,341,F
11,SEF88QQ2,1,3,341,
11,SLF88QQ3,2,6,213,67
11,SXRKE,82,12,124,
11,SXRUE,80,12,222,
11,ULFC4TP,6,10,B39,
11,ZLUNGA,73,7,CAFÉ,
11,ZQCTEMPP,1,14,,
11,ZQISS15X,1,13,****,
11,ZQISSQRA,1,13,****,
11,ZQJAN19,1,14,,
11,ZQPROBCT,1,14,150,
11,EEF88QG,4,3,350,75
11,EEFGDQQC,4,8,348,P
11,EEFGEQQC,4,8,348,P
11,EEFGFQQC,4,8,348,P
11,EEFGGQQC,4,8,348,65
11,FMFCCU,20,6,116,
11,FXTCE,2,12,104,
11,GAF11QL,71,7,134,
11,GGF11Q18,72,7,147,
11,GMF11Q9,9,9,,
11,MRF44QGF,2,5,105,66
11,MXRNE,3,12,115,
11,PPF42Q2B,6,4,GYM3,P
11,PPF43Q3B,6,4,GYM3,P
11,PPF44Q3B,6,4,GYM3,70
11,SCF88QQ2,1,4,138,65
11,SXRXE,2,12,104,
11,ZLUNGMT,7,7,CAFÉ,
11,ZQCTECWD,1,14,,
11,ZQJUNE18,1,14,,
11,ZQPROBC,1,14,150,
10,EEF88HF,1,6,122,94
10,EEFGGUQJ,2,8,B6,65
10,FFFCB,1,3,248,P
10,FFFCC,1,3,248,66
10,FXTFE,2,12,114,
10,GAF11QB,75,7,138,
10,GQF11QLC,15,15,****,26
10,HUF44QG,5,9,325,75
10,HXRUE,60,12,219,
10,MKFC7UCT,2,5,106,P
10,MKFC8UCT,2,5,106,72
10,MRF44QG,4,4,219,70
10,MXRNE,60,12,104,
10,PPF44Q2B,19,10,GYM3,90
10,PPF44Q3B,18,10,GYM3,90
10,SCF44,2,2,138,77
10,SCF44QL,2,2,138,P
10,SXRXE,60,12,214,
10,ZLUNGA,75,7,CAFÉ,
10,ZQAPMK,1,13,,
10,ZQCTECWD,1,14,,
10,ZQELLFOR,1,13,****,
10,ZQIGS,1,14,150,
10,ZQJUNE19,1,14,,
12,EEFGGUGJ,1,4,B6,92
12,FMF44UQX,4,6,225,93
12,GGF11Q18,55,5,147,
12,GMF11Q8,8,8,,
12,MKFCCTC,1,3,106,100
12,MQF44QQY,2,2,204A,100
12,PGF44Q3C,6,7,GYM1,98
12,UAF88H2,5,7,227,98
12,ZLUNGG,55,5,CAFÉ,
12,ZQAPFM,1,13,,
12,ZQCTECWD,1,14,,
12,ZQIGS,1,14,150,
12,ZQJUNE18,1,14,,
11,EEF84QF,2,5,334B,65
11,EEFGFQQC,99,14,****,MP
11,EEFGGQQC,1,2,250,73
11,FSF43UQX,3,9,149,P
11,FSF44UQX,3,9,149,65
11,FXTSE,7,12,213,
11,GAF11QB,43,4,138,
11,GGF11Q18,42,4,147,
11,HUF43QGD,3,8,326,70
11,HUF44QGD,3,7,326,70
11,HXRUE,60,12,219,
11,MGF88QQ3,1,6,211,65
11,MRF41,5,3,221,MP
11,MRF42,5,3,221,MP
11,MRF43,5,3,221,MP
11,MRF44,5,3,221,
11,MXRKE,60,12,213,
11,MXRNE,60,12,104,
11,PGF44Q2C,5,6,GYM1,75
11,SDF44,3,10,226,76
11,ZLUNGTW,4,4,CAFÉ,
11,ZQAPFS,1,13,,
11,ZQCTEDA,1,14,,
11,ZQELLFOR,1,13,****,
11,ZQIGS,1,14,150,
11,ZQJUNE18,1,14,,
9,EEFGGQFT,2,4,103,80
9,FSFC3,99,14,****,MP
9,FSFC4,4,8,122,65
9,GQF11QLL,15,15,****,27
9,HGF87QTD,5,2,314,65
9,HGF88QTD,5,3,314,65
9,HXRTE,82,12,226,
9,MEF44QT,9,10,211,71
9,MXRCE,83,12,126,
9,PPF44Q2B,15,9,GYM3,90
9,PPF44Q3B,15,9,GYM3,80
9,SLF44QLT,21,5,338,P
9,SLF44QTF,21,5,338,65
9,SXRKE,82,12,124,
9,UEFG4,2,6,227,65
9,ZLUN,7,7,CAFÉ,
9,ZQCTEMPP,1,14,,
9,ZQELLCUR,1,13,****,
9,ZQIGS,1,14,150,
9,ZQISS15X,1,13,****,
9,ZQISSQRA,1,13,****,
9,ZQJUNE21,1,14,,
9,EEFG4QG,5,6,246,65
9,FSFC3,99,14,****,MP
9,FSFC4,2,4,115,
9,GAF11QB,85,8,138,
9,GQF11QLL,15,15,****,30
9,HGF87QGD,5,2,314,65
9,HGF88QGD,5,3,314,65
9,HXRTE,7,12,114,
9,MEF44,5,7,225,
9,MXRCE,5,12,146,
9,PHF44Q3,9,10,B17,65
9,PPF44Q2G,15,10,GYM2,70
9,SHF82,2,5,228,88
9,SLF44,10,9,338,80
9,SLF44QL,10,9,338,P
9,SXRKE,5,12,139,
9,ZLUNGA,85,8,CAFÉ,
9,ZQCTESMM,1,14,,
9,ZQJUNE21,1,14,,
9,ZQPROBCT,1,14,150,
11,EEF44UCC,3,10,347,67
11,EEFGCUQX,3,7,349,80
11,FSF44UQX,3,9,149,83
11,MPF44UQJ,4,8,208,85
11,PPF44Q2B,2,2,GYM3,95
11,PPF44Q3B,1,2,GYM3,100
11,SDF84UVT,1,3,332,95
11,SPF87UQD,1,5,332,80
11,SPF88UQD,1,6,332,80
11,ZLUN,4,4,CAFÉ,
11,ZQAPEELG,1,13,,
11,ZQAPFS,1,13,,
11,ZQAPSP,1,13,,
11,ZQCTEERT,1,14,,
11,ZQIGS,1,14,150,
11,ZQJUNE19,1,14,,
11,EEF88QT,8,6,146,83
11,EEFGGUTJ,1,4,B6,65
11,FSF44UQX,3,9,149,65
11,GQF11QU2,10,10,LIB,
11,MQF44QTF,2,7,106,86
11,MRF44QT,1,3,214,65
11,MXRCE,72,12,116,
11,MXRNE,72,12,116,
11,PPF44Q2B,14,8,GYM3,75
11,PPF44Q3B,18,10,GYM3,90
11,SEF88QQ3,3,8,341,76
11,SXRUE,70,12,223,
11,ZLUN,5,5,CAFÉ,
11,ZQAPFS,1,13,,
11,ZQCTEMPP,1,14,,
11,ZQIGS,1,14,150,
11,ZQISS,1,13,****,
11,ZQISS15X,1,13,****,
11,ZQJUNE19,1,14,,
9,EEFG4H,6,6,126,91
9,FSFC4H,3,7,113,95
9,GQF11QLL,15,15,****,29
9,HGF87QQD,6,9,316,83
9,HGF88QQD,6,10,316,83
9,HXRTE,82,12,226,
9,MEF44QT,2,3,208,85
9,MXRCE,83,12,126,
9,PHF44Q3,4,5,B17,75
9,PPF44Q2G,7,5,GYM2,100
9,SLF44,1,2,338,80
9,SLF44QL,1,2,338,P
9,SXRKE,82,12,124,
9,UEFG4H,3,8,B27,90
9,ZLUN,4,4,CAFÉ,
9,ZQCTEMPP,1,14,,
9,ZQIGS,1,14,150,
9,ZQISS20X,1,13,****,
9,ZQISSQRA,1,13,****,
9,ZQJUNE21,1,14,,
12,EEFGGUQX,1,3,347,70
12,FKFC8H,1,8,114,100
12,GGF11Q18,62,6,147,
12,GMF11Q9,9,9,,
12,GQF11QU2,4,4,LIB,
12,HBF44X,2,7,316,90
12,PPF44Q3G,5,4,GYM2,92
12,ULFC8TP,1,5,232,100
12,ZLUNGG,62,6,CAFÉ,
12,ZQAPEELT,1,13,,
12,ZQAPHB,1,13,,
12,ZQCTEMPP,1,14,,
12,ZQIGS,1,14,150,
12,ZQJUNE18,1,14,,
12,BCF44T,32,3,204,90
12,EEFGGUTJ,2,5,B6,94
12,GGF11Q18,75,7,147,
12,GMF11Q9,9,9,,
12,HFF44,1,4,325,88
12,MKFC4TC,3,6,322,91
12,PGF44Q2C,7,8,GYM1,80
12,PGF44Q3C,7,8,GYM1,80
12,UAF44H2,2,3,235,100
12,ZLUNGG,75,7,CAFÉ,
12,ZQCTECWD,1,14,,
12,ZQIGS,1,14,150,
12,ZQISS,1,13,****,
12,ZQISS15X,1,13,****,
12,ZQJUNE18,1,14,,
9,AWF84,5,10,222,
9,EEFGGQFT,3,6,334B,65
9,FSFC4H,5,9,123,90
9,GQF11QLL,15,15,****,27
9,HGF87QTD,1,2,334A,70
9,HGF88QTD,1,3,334A,70
9,HXRTE,82,12,226,
9,MEF44QT,5,7,211,65
9,MXRCE,83,12,126,
9,PHF44Q2,7,8,B17,70
9,PPF44Q3B,14,8,GYM3,75
9,SLF44QLT,21,5,338,P
9,SLF44QTF,21,5,338,75
9,SXRKE,82,12,124,
9,ZLUN,4,4,CAFÉ,
9,ZQCTEDA,1,14,,
9,ZQELLCUR,1,13,****,
9,ZQISS15X,1,13,****,
9,ZQISSQRA,1,13,****,
9,ZQJUNE21,1,14,,
9,ZQPROBC,1,14,150,
10,EEF88HG,13,10,336,91
10,EXRCE,6,12,113,
10,FSFC8,10,8,149,85
10,GQF11QLC,15,15,****,34
10,HFF44UQX,2,7,324,82
10,HUF44UQX,4,6,325,89
10,HXRUE,6,12,113,
10,MKFC4TC,2,4,108,93
10,MRF44,25,9,107,88
10,MXRNE,13,12,213,
10,PPF44Q2B,4,3,GYM3,95
10,SCF44,1,2,141,75
10,SCF44QL,1,2,141,P
10,SXRXE,8,12,116,
10,UAF44H3,2,3,235,100
10,ZLUN,5,5,CAFÉ,
10,ZQAPHF,1,13,,
10,ZQAPHU,1,13,,
10,ZQCTECWD,1,14,,
10,ZQIGS,1,14,150,
10,ZQJUNE20,1,14,,
9,EEFG4QW,20,7,126,70
9,FSFC4,2,4,115,69
9,GQF11QLL,15,15,****,29
9,HGF87QWD,20,9,307,70
9,HGF88QWD,20,10,307,70
9,HXRTE,71,12,215,
9,MEF44QW,2,8,211,65
9,MXRCE,72,12,116,
9,PHF44Q2,4,5,B17,65
9,PPF44Q3G,7,5,GYM2,98
9,SLF44QLW,1,2,328B,P
9,SLF44QW,1,2,328B,65
9,SXRKE,71,12,114,
9,UEFG4H,1,3,B27,90
9,ZLUN,6,6,CAFÉ,
9,ZQCTEMPP,1,14,,
9,ZQIGS,1,14,150,
9,ZQISS,1,13,****,
9,ZQISS15X,1,13,****,
9,ZQJUNE21,1,14,,
9,EEFG4,1,9,348,65
9,FKFC4,6,10,114,65
9,GQF11QLL,15,15,****,26
9,HGF87QQD,1,2,321,65
9,HGF88QQD,1,3,321,65
9,HXRTE,7,12,114,
9,MEF44,4,5,214,70
9,MXRCE,6,12,149,
9,PHF44Q3,5,6,B17,72
9,PPF44Q2B,9,6,GYM3,90
9,SLF44,7,7,228,72
9,SLF44QL,7,7,228,P
9,SXRKE,5,12,139,
9,UEFG4H,3,8,B27,90
9,ZLUN,4,4,CAFÉ,
9,ZQCTEMPP,1,14,,
9,ZQIGS,1,14,150,
9,ZQJUNE21,1,14,,
10,EEFG8HH,2,9,331,92
10,EXRCE,6,12,113,
10,FLFC8H,2,7,115,97
10,GQF11QLC,15,15,****,29
10,HQFC4TH,1,4,316,95
10,HUF44UQX,1,2,333,100
10,HXRUE,6,12,113,
10,MRF44HG,3,3,107,97
10,MXRNE,13,12,213,
10,PPF44Q3G,8,6,GYM2,100
10,SCF44H,9,8,141,96
10,SCF44QL,9,8,141,P
10,SXRXE,8,12,116,
10,UAF44H2,4,6,235,100
10,ZLUN,5,5,CAFÉ,
10,ZQAPHU,1,13,,
10,ZQCTEHHR,1,14,,
10,ZQIGS,1,14,150,
10,ZQJUNE20,1,14,,
10,EEF87QG,99,14,****,MP
10,EEF88QG,1,2,146,65
10,FSFC4,8,4,122,
10,GQF11QLC,15,15,****,28
10,HGF88QF,2,9,334A,65
10,HXRTE,7,12,114,
10,MGF88QQ3,1,6,211,65
10,MQF44QGF,2,7,106,77
10,PPF44Q2B,10,6,GYM3,92
10,SCF44QG,5,10,141,
10,SCF44QLG,5,10,141,P
10,UEFG4H,1,3,B27,90
10,ULFC4TP,4,8,B39,65
10,ZLUN,5,5,CAFÉ,
10,ZQCTEMPP,1,14,,
10,ZQJUNE20,1,14,,
10,ZQPROBC,1,14,150,
9,EEFG4H,4,9,126,95
9,FSFC4H,8,4,122,96
9,GQF11QLL,15,15,****,30
9,HGF87HQD,4,5,314,94
9,HGF88HQD,4,6,314,94
9,HXRTE,7,12,114,
9,MEF44H,2,3,207,95
9,MXRCE,6,12,149,
9,PPF44Q3B,19,10,GYM3,100
9,SHFC2TM,1,2,149,100
9,SLF44HG,5,8,231,96
9,SLF44QLG,5,8,231,P
9,SXRKE,5,12,139,
9,UAF44H2,8,10,235,100
9,ZLUN,7,7,CAFÉ,
9,ZQCTESMM,1,14,,
9,ZQIGS,1,14,150,
9,ZQJUNE21,1,14,,
11,AUFC4TA,1,4,232,100
11,EEFCBHQD,1,9,346,92
11,EEFCCHQD,1,10,346,92
11,FSFCCU,7,8,123,95
11,FXTSE,4,12,207,
11,GQF11QLC,15,15,****,25
11,HUF44H,2,7,311,99
11,MRF44HG,1,3,214,92
11,MXRNE,13,12,213,
11,PPF44Q2G,8,6,GYM2,100
11,PPF44Q3G,9,6,GYM2,97
11,SCF44QG,1,2,139,88
11,SCF44QLG,1,2,139,P
11,SXRXE,8,12,116,
11,ZLUN,5,5,CAFÉ,
11,ZQCTEDA,1,14,,
11,ZQIGS,1,14,150,
11,ZQJUNE19,1,14,,
9,EEF88,8,10,146,75
9,EXRCE,6,12,113,
9,FSFCCU,1,2,115,70
9,FXTSE,4,12,207,
9,GQF11QLC,15,15,****,26
9,HFF44,1,4,325,75
9,HGF88QG,1,5,321,70
9,HXRTE,7,12,114,
9,MRF44QG,8,7,221,65
9,MXRCE,6,12,149,
9,MXRNE,13,12,213,
9,PHF44Q2,8,9,B17,75
9,PPF44Q3G,12,9,GYM2,85
9,SCF44,10,8,138,73
9,SCF44QL,10,8,138,P
9,SXRXE,8,12,116,
9,ULFC4TP,2,3,B39,83
9,ZLUN,6,6,CAFÉ,
9,ZQCTEMPP,1,14,,
9,ZQIGS,1,14,150,
9,ZQJUNE20,1,14,,
12,FJFC4H,1,6,124,92
12,GGF11Q18,72,7,147,
12,GMF11Q9,9,9,,
12,HQF44QQY,3,3,317,96
12,HRF44XA,2,5,225,93
12,HTF44UQX,1,4,334A,98
12,MCF44UAX,2,8,221,85
12,PGF44Q3C,6,7,GYM1,75
12,ZLUNR,74,7,CAFÉ,
12,ZQAPHR,1,13,,
12,ZQAPHT,1,13,,
12,ZQAPMCAB,1,13,,
12,ZQCTEHHR,1,14,,
12,ZQIGS,1,14,150,
12,ZQJUNE18,1,14,,
11,AUFC8UAT,3,8,204,83
11,EEFGGUQF,1,3,330,91
11,EEFGGUQV,5,9,335,94
11,FSFCCU,5,6,113,75
11,FXTSE,4,12,207,
11,GQF11QLP,15,15,****,26
11,MRF44QG,14,10,107,83
11,MXRNE,13,12,213,
11,PPF44Q2B,11,7,GYM3,88
11,PPF44Q3B,12,7,GYM3,95
11,SPF44,3,4,229,82
11,SPF44QL,3,4,229,P
11,SXRPE,4,12,123,
11,ZLUN,5,5,CAFÉ,
11,ZQCTEDA,1,14,,
11,ZQIGS,1,14,150,
11,ZQJUNE19,1,14,,
9,EEF88,1,2,334B,65
9,EEFG8QF,1,4,334B,65
9,ESFG8QF,1,3,334B,65
9,EXRCE,41,12,213,
9,GQF11QLC,15,15,****,30
9,HFF44QQB,3,9,333,85
9,HGFCCQQ2,2,7,315,70
9,HUF44QQB,3,10,333,81
9,HXRTE,60,12,213,
9,HXRUE,60,12,219,
9,PPF44Q2B,9,6,GYM3,90
9,PPF44Q3B,12,7,GYM3,90
9,PTF21QQS,1,12,251,P
9,PTF22QQS,1,13,251,P
9,SCF83QGF,2,5,139,P
9,SCF84QGF,2,5,139,69
9,SCF84QLG,2,5,139,P
9,SLF88QQ3,2,6,213,72
9,SXRKE,61,12,105,
9,SXRXE,60,12,214,
9,ZLUN,8,8,CAFÉ,
9,ZQCTEMPP,1,14,,
9,ZQELLCUR,1,13,****,
9,ZQIGS,1,14,150,
9,ZQJUNE20,1,14,,
11,EEFGEQFW,99,14,****,MP
11,EEFGFQFW,99,14,****,MP
