Grade,Course,Section,Period,Room,Mark1
12,PPF44Q2B,9,6,GYM3,90
9,EEFG4HT,5,6,246,95
10,SCF44H,6,6,138,90
9,PHF44H3,5,6,B17,100
9,PPF44Q2G,9,6,GYM2,97
9,SLF44H,6,6,338,92
9,SCF44,6,6,138,87
9,PHF44Q2,5,6,B17,84
9,PPF44Q3B,10,6,GYM3,92
12,FFFCC,2,6,111,81
10,HUF44UQX,4,6,325,87
12,PGF44Q3C,5,6,GYM1,100
11,FSFCCU,5,6,113,100
11,MRF44,13,6,203,74
11,MRF44,15,6,107,73
9,HGF87QQD,20,6,323,70
9,PPF44Q3B,10,6,GYM3,88
9,HUF44QQB,2,6,315,65
10,HFF44QG,1,6,316,84
11,FSFCCU,5,6,113,75
10,FSFC8,7,6,125,65
9,FJFC4,1,6,124,86
10,SCF84QQF,2,6,231,68
10,EEF88HF,1,6,122,99
9,AWF84H,3,6,222,94
12,MPF44UQS,3,6,104,65
9,EEFG4H,6,6,126,95
9,FKFC4H,4,6,115,100
11,PGF44Q3C,5,6,GYM1,80
10,EEF88QG,8,6,146,82
9,HGF87QQD,20,6,323,75
11,PGF44Q2C,5,6,GYM1,90
11,PPF44Q3G,9,6,GYM2,98
11,FFFCCH,2,6,111,92
10,HUF44HQB,2,6,315,94
12,SDF44QTE,2,6,247,70
10,EEF88HG,9,6,346,94
11,FFFCC,2,6,111,65
10,HUF44UQX,4,6,325,82
12,SDF44UVX,3,6,228,95
9,SLF44QW,3,6,350,65
10,EEF88HF,1,6,122,98
9,EEFG4,6,6,126,65
9,HUF44HGB,2,6,334A,90
9,PPF44Q2G,8,6,GYM2,100
9,PPF44Q3G,9,6,GYM2,93
11,SEF88QQ2,2,6,341,70
11,ULFCCTP,2,6,B39,97
9,HGF87QQD,9,6,321,83
9,EEFGGQF,3,6,334B,65
12,ULFCCTP,2,6,B39,97
11,PPF44Q2B,9,6,GYM3,80
11,SEF88QQ3,2,6,341,81
11,UEFGCU,1,6,B27,90
10,PPF44Q3G,8,6,GYM2,75
10,UAF44Q2,4,6,235,66
11,SLF88QQ3,2,6,213,80
10,HUF44QW,1,6,329B,75
12,SDF44UVX,3,6,228,65
10,PPF44Q2G,8,6,GYM2,100
10,UAF44H3,4,6,235,100
9,PHF44H2,5,6,B17,90
9,PPF44Q3G,8,6,GYM2,100
11,HUF44QT,3,6,313,85
10,SCF84QWF,1,6,139,77
11,SDF44QTE,2,6,247,80
9,FKFC4H,4,6,115,91
11,SPF44H,4,6,238,90
12,SPF88UQD,1,6,332,100
10,HUF44QGB,2,6,334A,77
11,PPF44Q3B,10,6,GYM3,95
11,UAF88H2,4,6,235,94
10,SCF84QWF,1,6,139,87
9,HGF88QQD,4,6,314,85
9,PPF44Q2G,9,6,GYM2,75
9,HGF88HGD,6,6,311,94
11,MRF44,13,6,203,84
9,FKFC4H,4,6,115,100
9,MEF44HG,4,6,105,100
9,EEFGGQF,3,6,334B,68
11,PGF44Q3C,5,6,GYM1,65
11,SEF88QQ2,2,6,341,83
9,HUF44QGB,2,6,334A,75
10,PPF44Q2B,10,6,GYM3,90
10,UAF44H3,4,6,235,95
9,UEFG4H,2,6,227,97
12,SHF88U,3,6,327,90
10,FSFCCU,5,6,113,85
12,AUFCCTA,2,6,204,100
11,FKFCCU,1,6,114,65
10,MRF44,14,6,214,89
9,HGF88QQD,4,6,314,66
9,FKFC4,4,6,115,65
12,SDF88TV,3,6,206,97
10,EEFG8HH,1,6,348,94
11,FSF44UQX,2,6,123,92
9,PHF44H2,5,6,B17,92
9,PPF44Q3B,9,6,GYM3,90
10,SCF84QQF,2,6,231,82
9,SCF84QGF,3,6,229,84
12,AUFCCTA,2,6,204,70
11,SDF44UVX,3,6,228,65
10,HUF44UQX,4,6,325,86
9,HGF87QQD,20,6,323,65
9,PPF44Q3B,10,6,GYM3,95
9,UAF44H2,4,6,235,91
9,SCF84QTF,3,6,229,65
9,MEF44QG,4,6,105,89
12,PPF44Q2B,9,6,GYM3,90
12,PPF44Q3B,9,6,GYM3,90
10,SCF84QQF,2,6,231,65
10,EEF88HG,8,6,146,94
9,FKFC4,4,6,115,80
10,EEF88HF,1,6,122,96
11,FSFCCU,5,6,113,75
9,MEF44QG,4,6,105,81
9,HGF88QQD,4,6,314,65
9,PHF44Q2,5,6,B17,87
9,PPF44Q3G,9,6,GYM2,92
11,HUF44QW,1,6,329B,85
10,MKFC4TC,3,6,322,80
9,HGF87QQD,20,6,323,75
11,MGF88QQ3,1,6,211,82
10,EEF88QT,9,6,346,84
12,PGF44Q3C,5,6,GYM1,100
12,SEF88HQ2,2,6,341,92
9,SLF44,6,6,338,65
11,MGF88QQ3,1,6,211,85
11,PPF44Q2B,9,6,GYM3,90
10,SDF44QWE,3,6,328B,81
10,EEFG8QH,1,6,348,79
9,EEFGGQF,3,6,334B,65
11,MRF44,13,6,203,85
12,SDF44HGE,2,6,247,90
10,PGF44Q3C,5,6,GYM1,65
10,SLF88QQ2,2,6,213,69
11,SCF84QQF,2,6,231,80
12,FSF44UQX,2,6,123,100
11,MGF88QQ3,1,6,211,75
11,PGF44Q2C,5,6,GYM1,95
12,SDF88TV,3,6,206,94
9,PHF44H2,5,6,B17,100
9,SLF88HQ3,2,6,213,95
10,EEFG8QH,1,6,348,85
10,HUF44QGB,2,6,334A,80
11,FFFCC,2,6,111,87
10,SCF84QTF,3,6,229,65
12,MKF44QQY,6,6,319,100
12,ULFCCTP,2,6,B39,97
11,SPF44H,4,6,238,90
10,HUF44QG,3,6,313,74
9,SCF84QGF,3,6,229,65
9,HGF88QQD,4,6,314,85
11,SDF44HGE,2,6,247,93
12,SDF44HGE,2,6,247,90
10,PPF44Q2G,8,6,GYM2,95
10,PPF44Q3G,8,6,GYM2,80
10,PPF44Q3B,10,6,GYM3,70
10,SLF88QQ2,2,6,213,86
9,PHF44Q3,5,6,B17,82
9,PPF44Q2B,9,6,GYM3,90
9,HFF44QG,1,6,316,65
12,SBF87UBD,2,6,336,88
9,UEFG4H,2,6,227,94
12,PGF44Q2C,5,6,GYM1,80
12,PGF44Q3C,5,6,GYM1,75
9,HGF87QQD,20,6,323,65
9,MKF44,3,6,108,88
9,HGF88QQD,4,6,314,76
9,UEFG4,2,6,227,77
10,HUF44UQX,4,6,325,86
12,PPF44Q3B,10,6,GYM3,95
12,SEF88HQ2,2,6,341,94
10,SCF84QGF,3,6,229,65
12,PQF44Q2Y,6,6,251,100
12,PQF44Q3Y,6,6,251,100
9,EEFG4QT,5,6,246,80
12,FSF44UQX,2,6,123,65
9,FMFC4H,2,6,215,99
11,EEF44UCC,1,6,347,72
9,FMFC8H,20,6,116,90
9,UEFG4,2,6,227,85
10,EEF88HG,9,6,346,96
9,HUF44QW,1,6,329B,65
11,FFFCC,2,6,111,80
11,UAF44Q3,4,6,235,81
11,SCF84QGF,3,6,229,68
9,EEFGGQFT,3,6,334B,65
12,SDF44HTE,2,6,247,90
9,EEFGGQF,3,6,334B,80
11,PGF44Q2C,5,6,GYM1,87
11,PGF44Q3C,5,6,GYM1,78
9,PHF44Q2,5,6,B17,65
9,PPF44Q3G,9,6,GYM2,95
12,PGF44Q2C,5,6,GYM1,95
12,PGF44Q3C,5,6,GYM1,85
9,MRF44H,15,6,107,100
9,HGF87QQD,9,6,321,80
11,SDF44HWE,3,6,328B,90
12,EEFGGQGC,2,6,250,71
10,HUF44QGB,2,6,334A,85
10,SCF44,6,6,138,77
12,FQF44QQY,6,6,216,100
9,MRF44H,15,6,107,95
10,MKFC4TC,3,6,322,90
9,UEFG4,2,6,227,82
12,MGF88QQ2,1,6,211,70
12,UAF88Q3,4,6,235,81
11,SCF84QWF,1,6,139,67
9,PHF44Q2,5,6,B17,75
9,PPF44Q3G,9,6,GYM2,98
10,HUF44QTB,2,6,334A,73
11,FSF44UQX,2,6,123,100
11,EEFGGQTC,2,6,250,70
9,PHF44Q3,5,6,B17,71
9,PPF44Q2B,9,6,GYM3,90
9,UEFG4H,2,6,227,92
10,FSFCCU,5,6,113,90
9,FJFC4,1,6,124,71
11,SDF44QGE,2,6,247,87
10,HUF44UQX,4,6,325,91
10,HUF44QG,3,6,313,82
11,HFF44QT,1,6,316,70
10,EEF88HG,8,6,146,96
10,EEF88QT,9,6,346,86
12,MPF44UQS,3,6,104,88
12,FFFCCH,2,6,111,93
11,SDF44HWE,3,6,328B,90
9,UEFG4,2,6,227,72
9,MKF44,3,6,108,65
11,EEFGGQGC,2,6,250,80
9,PHF44Q2,5,6,B17,65
9,PPF44Q3G,9,6,GYM2,65
12,ULFCCTP,2,6,B39,90
9,PHF44H2,5,6,B17,95
9,PPF44Q3B,9,6,GYM3,90
9,AWF84H,3,6,222,91
12,PGF44Q2C,5,6,GYM1,100
12,PGF44Q3C,5,6,GYM1,100
9,SEF88QQ3,2,6,341,75
9,SLF88QQ2,2,6,213,87
11,EEF88QT,9,6,346,87
9,MKF44,3,6,108,84
9,AWF84,3,6,222,84
10,SCF44,6,6,138,80
12,SPF44,4,6,238,82
12,SQF44QQY,6,6,233,100
10,SCF84HWF,1,6,139,98
12,MKFCCTC,2,6,106,82
10,SHFC6TM,3,6,149,100
12,FQF44QQY,6,6,216,90
10,EEFGGUGF,2,6,330,81
9,HGF87QQD,9,6,321,88
11,MRF44,13,6,203,75
9,FJFC4,1,6,124,73
11,SDF44HGE,2,6,247,93
12,MPF44UQS,3,6,104,96
11,SCF44,6,6,138,65
12,MKFCCTC,2,6,106,82
10,EEF88HG,8,6,146,90
12,PPF44Q2B,9,6,GYM3,65
12,UQF44Q3Y,6,6,216,100
10,EEF88QG,8,6,146,78
12,SDF88TV,3,6,206,98
12,FMF44UQX,4,6,225,93
12,AUFCCTA,2,6,204,90
12,FSF44UQX,2,6,123,100
9,FKFC4,4,6,115,70
9,FJFC4,1,6,124,75
9,HGF88QQD,4,6,314,88
9,SCF84QWF,1,6,139,66
11,FFFCCH,2,6,111,94
12,ANF44X,2,6,B7,94
12,FMF44UQX,4,6,225,71
9,PPF44Q2G,9,6,GYM2,97
9,PPF44Q3G,9,6,GYM2,97
11,SPF44H,4,6,238,98
12,EEFGGHGC,2,6,250,95
10,HUF44HG,3,6,313,90
10,HUF44HTB,2,6,334A,95
9,PPF44Q3G,8,6,GYM2,100
9,UAF44H2,4,6,235,92
12,SCF88UQD,1,6,141,96
9,FMFC4H,2,6,215,100
10,MRF44H,13,6,203,100
12,SDF44UVX,3,6,228,88
9,SCF44,6,6,138,83
10,AUFC4TA,2,6,232,100
9,PPF44Q2G,8,6,GYM2,100
9,EEF88HF,1,6,122,96
12,MKFCCTC,2,6,106,74
9,PPF44Q2B,10,6,GYM3,90
9,PPF44Q3B,10,6,GYM3,92
10,SHFC6TM,3,6,149,100
9,MKF44,3,6,108,65
12,MKFCCTC,2,6,106,79
10,PPF44Q3G,8,6,GYM2,100
10,UAF44H2,4,6,235,94
12,AUFCCTA,2,6,204,98
9,HGF88QGD,6,6,311,70
12,SDF88TV,3,6,206,94
10,HUF44UQX,4,6,325,92
9,HGF88HQD,4,6,314,94
11,FMFCCU,20,6,116,100
11,EEF44UCC,1,6,347,68
9,SCF44,6,6,138,72
9,FMFC4H,2,6,215,90
9,AWF84H,3,6,222,92
12,PGF44Q3C,5,6,GYM1,70
12,PPF44Q2B,9,6,GYM3,80
12,SPF44H,4,6,238,98
12,MKFCCTC,2,6,106,100
11,EEF44UCC,1,6,347,92
12,FJFC4H,1,6,124,97
12,FMF44UQX,4,6,225,89
12,ULFCCTP,2,6,B39,97
10,SCF44,6,6,138,85
11,FMFCCU,20,6,116,99
9,UEFG4,2,6,227,71
9,PPF44Q3B,9,6,GYM3,85
10,EEF88HG,9,6,346,99
9,PHF44H3,5,6,B17,96
9,PPF44Q2G,9,6,GYM2,100
9,EEF88HF,1,6,122,98
11,HUF44HG,3,6,313,90
11,PGF44Q3C,5,6,GYM1,100
11,UAF88H2,4,6,235,99
9,FMFC4,2,6,215,88
10,SCF84QQF,2,6,231,65
11,FFFCC,2,6,111,69
10,FMFC8,20,6,116,80
12,SCF88UQD,1,6,141,70
10,AUFC4TA,2,6,232,99
12,SQF44QQY,6,6,233,100
11,ULFCCTP,2,6,B39,92
10,HUF44HQB,2,6,315,90
11,PGF44Q3C,5,6,GYM1,100
11,UAF88H2,4,6,235,95
12,FMFC4H,2,6,215,98
12,EEF44UCC,1,6,347,90
11,FKFCCU,1,6,114,89
11,MRF44H,15,6,107,100
11,MGF88QQ2,1,6,211,73
11,PPF44Q3B,9,6,GYM3,90
9,HGF87QQD,9,6,321,76
10,HUF44QQB,2,6,315,87
9,AWF84,3,6,222,68
11,FKFCCU,1,6,114,99
11,FKFCCU,1,6,114,99
9,EEFGGQF,3,6,334B,82
12,AUFCCTA,2,6,204,83
10,HUF44UQX,4,6,325,87
11,FKFCCU,1,6,114,99
12,ANF44X,2,6,B7,85
12,EEFGGQTC,2,6,250,88
10,HUF44UQX,4,6,325,86
10,HUF44UQX,4,6,325,80
9,AWF84,3,6,222,73
11,FKFCCU,1,6,114,72
12,FJFC4,1,6,124,65
12,PQF44Q2Y,6,6,251,100
12,PQF44Q3Y,6,6,251,100
9,PPF44Q2G,8,6,GYM2,100
9,UAF44H3,4,6,235,92
12,PPF44Q2G,8,6,GYM2,75
10,HUF44UQX,4,6,325,87
12,ANF44X,2,6,B7,81
9,MKF44,3,6,108,70
12,EEFGGUTF,2,6,330,65
9,SCF84QQF,2,6,231,65
9,UEFG4,2,6,227,65
11,HFF44QT,1,6,316,65
9,SEF88QQ2,2,6,341,70
9,SLF88QQ3,2,6,213,65
12,MKFCCTC,2,6,106,82
10,SHFC6TM,3,6,149,98
10,FSFC8H,7,6,125,90
12,PPF44Q2B,9,6,GYM3,90
12,SEF88QQ3,2,6,341,78
9,HGF88QQD,4,6,314,86
12,PGF44Q2C,5,6,GYM1,100
12,PPF44Q3G,8,6,GYM2,100
9,FKFC4H,4,6,115,90
9,EEFG4,6,6,126,75
9,PPF44Q2B,9,6,GYM3,95
9,PPF44Q3B,9,6,GYM3,95
10,FSFC8,7,6,125,80
11,PPF44Q2G,8,6,GYM2,90
11,SEF88QQ3,2,6,341,74
9,EEFG4QT,5,6,246,65
12,SDF44UVX,3,6,228,88
12,MKF44QQY,6,6,319,100
12,MKFCCTC,2,6,106,80
12,PPF44Q2G,9,6,GYM2,95
12,PQF44Q3Y,6,6,251,100
9,MRF44H,15,6,107,100
10,PPF44Q2G,8,6,GYM2,100
10,UAF44Q3,4,6,235,87
12,MKFCCTC,2,6,106,86
9,MKF44,3,6,108,83
10,HUF44QTB,2,6,334A,84
12,ANF44X,2,6,B7,90
12,UQF44QQY,6,6,216,91
12,SCF88UQD,1,6,141,65
9,HGF88QTD,6,6,311,82
11,PPF44Q3G,9,6,GYM2,90
11,UAF88H2,4,6,235,91
10,HUF44HG,3,6,313,90
12,ULFCCTP,2,6,B39,89
10,HUF44UQX,4,6,325,92
12,AWF84,3,6,222,84
12,SDF88TV,3,6,206,85
12,SDF44UVX,3,6,228,65
10,HUF44UQX,4,6,325,98
10,HFF44HG,1,6,316,93
10,EEF88HG,9,6,346,93
10,FSFC8,7,6,125,85
9,UEFG4H,2,6,227,90
9,PPF44Q2B,10,6,GYM3,95
9,PPF44Q3B,10,6,GYM3,94
12,FFFCCH,2,6,111,90
9,EEF88HF,1,6,122,95
10,AUFC4TA,2,6,232,95
10,SCF44H,6,6,138,93
11,SPF44H,4,6,238,98
12,SCF84QQF,2,6,231,75
12,PPF44Q2G,9,6,GYM2,82
12,PQF44Q3Y,6,6,251,100
9,HGF88QGD,6,6,311,80
9,SCF84QQF,2,6,231,71
10,SCF44,6,6,138,70
10,HFF44QG,1,6,316,85
12,PPF44Q3B,9,6,GYM3,90
12,UAF88H2,4,6,235,97
12,PPF44Q3G,8,6,GYM2,100
10,HUF44UQX,4,6,325,86
9,PPF44Q3B,9,6,GYM3,90
9,UAF44Q2,4,6,235,82
12,UEFGCU,1,6,B27,95
10,HUF44QQB,2,6,315,87
9,UEFG4,2,6,227,68
11,UEFGCU,1,6,B27,95
12,EEF88QG,8,6,146,75
9,HGF87QQD,20,6,323,70
11,SPF44H,4,6,238,96
ST,EEFGGUTF,2,6,330,73
12,FSFCCU,5,6,113,70
10,HUF44UQX,4,6,325,81
11,PPF44Q2B,10,6,GYM3,65
11,SEF88QQ3,2,6,341,70
9,SLF44QW,3,6,350,75
12,ULFCCTP,2,6,B39,94
11,EEF88QT,8,6,146,80
11,ULFCCTP,2,6,B39,97
12,PPF44Q2G,9,6,GYM2,85
10,FSFC8,7,6,125,80
11,EEFGGHGC,2,6,250,94
11,EEF44UCC,1,6,347,80
9,HGF88QGD,6,6,311,85
10,EEFG8QH,1,6,348,81
9,SLF44,6,6,338,80
10,SHFC6TM,3,6,149,85
11,ULFCCTP,2,6,B39,91
9,SCF44,6,6,138,79
12,PPF44Q2B,10,6,GYM3,92
11,SPF88UQD,1,6,332,90
9,PGF44Q2C,5,6,GYM1,80
9,PGF44Q3C,5,6,GYM1,75
9,SCF84QQF,2,6,231,82
10,PPF44Q2G,9,6,GYM2,100
10,PPF44Q3G,9,6,GYM2,100
9,MEF44QG,4,6,105,75
9,UEFG4,2,6,227,68
12,FSF44UQX,2,6,123,100
11,EEFGGQTC,2,6,250,82
11,MGF88QQ2,1,6,211,73
11,FSF44UQX,2,6,123,80
10,EEFG8QH,1,6,348,73
9,SLF44,6,6,338,80
9,HGF87HQD,20,6,323,90
12,PGF44Q3C,5,6,GYM1,100
12,SLF88HQ2,2,6,213,91
9,SLF44H,6,6,338,91
12,AUFCCTA,2,6,204,100
10,MRF44,15,6,107,79
11,SPF44H,4,6,238,100
10,FMFC8H,20,6,116,95
12,PGF44Q2C,5,6,GYM1,100
12,PGF44Q3C,5,6,GYM1,100
12,FMF44UQX,4,6,225,80
12,FMF44UQX,4,6,225,97
9,FMFC4H,2,6,215,100
11,SCF84QTF,3,6,229,65
9,SLF44H,6,6,338,93
10,SPF44H,4,6,238,92
11,PGF44Q3C,5,6,GYM1,65
11,SEF88QQ2,2,6,341,65
9,HGF88QQD,4,6,314,85
12,EEF88HF,1,6,122,95
10,SCF84QGF,3,6,229,66
11,FSFCCU,5,6,113,77
11,AUFC4TA,2,6,232,87
10,SCF44,6,6,138,74
11,SDF44QTE,2,6,247,72
12,FKFCCU,1,6,114,100
11,MGF88QQ3,1,6,211,85
9,UEFG4,2,6,227,71
11,SPF44,4,6,238,84
11,SCF84QQF,2,6,231,65
9,UEFG4,2,6,227,78
11,MRF44,15,6,107,83
10,FSFC8,7,6,125,65
9,FKFC4H,4,6,115,100
9,EEFG4H,6,6,126,97
9,HGF88HQD,4,6,314,90
11,FSF44UQX,2,6,123,98
11,EEFGGQGC,2,6,250,65
11,MGF88QQ3,1,6,211,87
11,PGF44Q2C,5,6,GYM1,85
12,FSFCCU,5,6,113,67
9,PGF44Q3C,5,6,GYM1,65
9,SLF88QQ2,2,6,213,69
9,SLF44,6,6,338,65
11,FSF44UQX,2,6,123,98
12,MPF44UQS,3,6,104,75
12,ULFCCTP,2,6,B39,87
11,AUFC4TA,2,6,232,67
12,SPF88UQD,1,6,332,100
9,EEFG4,6,6,126,80
9,PPF44Q3G,8,6,GYM2,65
9,UAF44Q2,4,6,235,68
11,HFF44QT,1,6,316,85
11,FSF44UQX,2,6,123,76
11,MKFC4TC,3,6,322,75
11,SCF84QWF,1,6,139,65
12,MKFCCTC,2,6,106,94
11,SDF44UVX,3,6,228,81
12,PGF44Q2C,5,6,GYM1,85
12,PGF44Q3C,5,6,GYM1,70
9,EEFG4QT,5,6,246,65
12,FSF44UQX,2,6,123,100
11,SCF88UQD,1,6,141,90
9,EEFG4,6,6,126,80
9,HGF88QQD,4,6,314,88
10,AUFC4TA,2,6,232,100
9,MRF44,13,6,203,88
9,MEF44QT,4,6,105,70
10,PPF44Q2G,8,6,GYM2,100
10,PPF44Q3G,8,6,GYM2,90
11,SBF87UBD,2,6,336,97
11,EEFGGUGF,2,6,330,92
11,SDF44HTE,2,6,247,95
11,SDF44HWE,3,6,328B,93
11,EEFGGQGC,2,6,250,76
10,EEFG8QH,1,6,348,89
10,EEF88HF,1,6,122,97
11,EEFGGQTC,2,6,250,75
11,FSFCCU,5,6,113,92
9,UEFG4H,2,6,227,96
10,HUF44QTB,2,6,334A,88
12,PPF44Q3G,9,6,GYM2,90
11,FSFCCU,5,6,113,92
9,PHF44H3,5,6,B17,96
9,PPF44Q2B,10,6,GYM3,95
10,SCF84QWF,1,6,139,65
10,SPF44,4,6,238,89
12,ULFCCTP,2,6,B39,65
9,AWF84,3,6,222,84
9,PHF44Q3,5,6,B17,85
9,PPF44Q2B,9,6,GYM3,90
11,EEF44UCC,1,6,347,93
10,EEFG8QH,1,6,348,75
11,EEFGGUGF,2,6,330,97
11,SBF87UBD,2,6,336,88
10,MGF88QQ2,1,6,211,70
10,SEF88QQ3,2,6,341,86
9,EEFGGUTF,2,6,330,65
12,SBF87UBD,2,6,336,92
9,HUF44QW,1,6,329B,65
11,SHF88U,3,6,327,85
11,EEFGGUGF,2,6,330,88
10,HFF44QG,1,6,316,65
11,SPF44H,4,6,238,96
9,HGF88QTD,6,6,311,76
12,SHF88U,3,6,327,90
9,MEF44QT,4,6,105,74
12,AUFCCTA,2,6,204,70
12,MGF88QQ2,1,6,211,67
12,SLF88QQ3,2,6,213,85
12,SEF88HQ3,2,6,341,90
12,FSF44UQX,2,6,123,100
10,SCF84QWF,1,6,139,80
10,MGF88QQ3,1,6,211,67
10,PPF44Q2G,9,6,GYM2,98
12,UEFGCU,1,6,B27,80
10,HUF44QQB,2,6,315,70
10,HUF44QQB,2,6,315,65
9,FMFC4,2,6,215,88
11,UEFGCU,1,6,B27,100
10,MKFC4TC,3,6,322,87
9,SLF44QW,3,6,350,65
9,HGF87QQD,20,6,323,85
10,MRF44,14,6,214,85
9,HUF44QTB,2,6,334A,80
12,ULFCCTP,2,6,B39,78
12,MKFCCTC,2,6,106,85
9,EEFGGUTF,2,6,330,67
11,SPF44,4,6,238,88
9,FKFC4,4,6,115,65
12,FMF44UQX,4,6,225,79
9,PPF44Q3G,9,6,GYM2,97
9,UAF44Q2,4,6,235,75
9,UEFG4H,2,6,227,96
12,SLF88QQ2,2,6,213,78
12,ULFCCTP,2,6,B39,71
10,AUFC4TA,2,6,232,80
11,PPF44Q2G,9,6,GYM2,93
11,PPF44Q3G,8,6,GYM2,80
12,UAF44H2,4,6,235,99
12,UAF44H3,4,6,235,99
9,PPF44Q3G,8,6,GYM2,100
9,UAF44H2,4,6,235,92
9,EEFG4,6,6,126,86
9,SLF44,6,6,338,70
9,PHF44Q2,5,6,B17,68
9,PPF44Q3B,10,6,GYM3,95
9,AWF84,3,6,222,68
9,AWF84H,3,6,222,90
10,MKFC4TC,3,6,322,83
11,SDF44UVX,3,6,228,90
9,FMFC4H,2,6,215,99
9,PHF44Q3,5,6,B17,65
9,MEF44QT,4,6,105,88
9,FMFC4H,2,6,215,99
9,PHF44Q2,5,6,B17,65
9,PPF44Q3G,8,6,GYM2,100
11,SLF88QQ3,2,6,213,67
10,EEF88HF,1,6,122,94
12,FMF44UQX,4,6,225,93
11,MGF88QQ3,1,6,211,65
11,PGF44Q2C,5,6,GYM1,75
9,UEFG4,2,6,227,65
9,EEFG4QG,5,6,246,65
11,SPF88UQD,1,6,332,80
11,EEF88QT,8,6,146,83
9,EEFG4H,6,6,126,91
12,MKFC4TC,3,6,322,91
9,EEFGGQFT,3,6,334B,65
10,HUF44UQX,4,6,325,89
9,PHF44Q3,5,6,B17,72
9,PPF44Q2B,9,6,GYM3,90
10,PPF44Q3G,8,6,GYM2,100
10,UAF44H2,4,6,235,100
10,MGF88QQ3,1,6,211,65
10,PPF44Q2B,10,6,GYM3,92
9,HGF88HQD,4,6,314,94
11,PPF44Q2G,8,6,GYM2,100
11,PPF44Q3G,9,6,GYM2,97
12,FJFC4H,1,6,124,92
11,FSFCCU,5,6,113,75
9,PPF44Q2B,9,6,GYM3,90
9,SLF88QQ3,2,6,213,72
12,SDF88TV,3,6,206,90
12,SHF88U,3,6,327,65
9,EEFGGQF,3,6,334B,75
10,HUF44UQX,4,6,325,85
12,SHF88U,3,6,327,90
9,MRF44H,14,6,214,90
9,AWF84,3,6,222,74
11,FFFCC,2,6,111,89
10,EEFG8QH,1,6,348,88
12,SHF88U,3,6,327,100
11,SDF44UVX,3,6,228,94
10,HUF44UQX,4,6,325,89
ST,HFF44QG,1,6,316,80
12,SHF88U,3,6,327,85
10,EEF88QG,9,6,346,82
11,SCF44,6,6,138,71
10,HUF44HQB,2,6,315,91
9,UEFG4,2,6,227,87
12,SPF88UQD,1,6,332,100
12,FSF44UQX,2,6,123,65
9,MKF44,3,6,108,85
11,FKFCCU,1,6,114,65
11,EEFGGUGF,2,6,330,65
9,MKF44,3,6,108,88
10,FSFC8,7,6,125,66
9,HGF88QTD,6,6,311,87
9,HGF88QGD,6,6,311,75
9,PPF44Q2G,8,6,GYM2,100
9,UAF44H3,4,6,235,92
11,PGF44Q2C,5,6,GYM1,65
11,PPF44Q3B,10,6,GYM3,65
10,HUF44HGB,2,6,334A,91
12,PPF44Q3G,9,6,GYM2,100
10,MKFC4TC,3,6,322,68
12,ANF44X,2,6,B7,100
10,HUF44UQX,4,6,325,84
9,MEF44QG,4,6,105,88
12,PPF44Q3G,8,6,GYM2,70
9,HGF87QQD,20,6,323,65
12,SDF88TV,3,6,206,93
9,EEFG4QT,5,6,246,81
12,FSFCCU,5,6,113,90
12,SHF88U,3,6,327,100
9,SLF88QQ3,2,6,213,82
9,UAF44Q2,4,6,235,66
9,SLF44HW,3,6,350,90
11,SDF44UVX,3,6,228,65
11,FSFC8H,7,6,125,100
10,HUF44QGB,2,6,334A,75
12,SBF87UBD,2,6,336,94
11,MRF44,13,6,203,67
9,MKF44,3,6,108,87
11,PPF44Q2G,9,6,GYM2,87
11,PPF44Q3G,9,6,GYM2,88
9,HGF88HQD,4,6,314,98
9,HGF87QQD,20,6,323,70
9,PPF44Q2G,9,6,GYM2,97
9,PPF44Q3G,8,6,GYM2,95
12,ULFCCTP,2,6,B39,89
9,UEFG4,2,6,227,71
9,AWF84,3,6,222,80
9,MEF44QT,4,6,105,78
9,EEFG4H,6,6,126,90
12,FMFCCU,20,6,116,92
12,SDF88TV,3,6,206,75
11,EEF44UCC,1,6,347,84
10,SCF44H,6,6,138,95
10,FSFC8H,7,6,125,96
11,EEF44UCC,1,6,347,97
9,PPF44Q2G,8,6,GYM2,100
9,PPF44Q3G,9,6,GYM2,100
10,EEFGGQF,3,6,334B,65
9,PHF44H2,5,6,B17,97
9,PPF44Q3G,9,6,GYM2,83
11,SEF88QQ2,2,6,341,70
11,UAF88Q3,4,6,235,78
9,UEFG4,2,6,227,76
12,ANF44X,2,6,B7,80
10,SCF84QGF,3,6,229,65
10,HUF44QGB,2,6,334A,81
10,MRF44,14,6,214,86
10,AUFC4TA,2,6,232,100
12,PGF44Q2C,5,6,GYM1,98
12,PGF44Q3C,5,6,GYM1,95
9,FJFC4,1,6,124,87
11,SCF88UQD,1,6,141,73
12,MPF44UQS,3,6,104,65
9,PPF44Q3G,9,6,GYM2,67
9,SLF88QQ2,2,6,213,76
12,FMF44UQX,4,6,225,72
12,FQF44QQY,6,6,216,96
9,MKF44H,3,6,108,95
9,UEFG4H,2,6,227,90
11,FMF44UQX,4,6,225,85
12,EEF44UCC,1,6,347,88
9,UEFG4H,2,6,227,90
9,PPF44Q3G,9,6,GYM2,97
9,SLF88QQ2,2,6,213,84
10,SCF84QGF,3,6,229,65
9,FJFC4,1,6,124,84
9,EEFG4H,6,6,126,94
9,HUF44HW,1,6,329B,90
10,MRF44,15,6,107,82
